Loharano,Faritra,Daty,MRC Rt,Tily Genexpert,Tily ara-potoana,Tilytot tvm,Tilyvoatomb,Tily,Voa,Voatomb,Voavao tvm,Tsyvoa,Tsyvoatomb,Tilym,Voareh ilain,Voareh tomb,Voareh tvm,Sitranreh ilain,Sitranvao tvm,Sitranreh tvm,,Fahasarotana,Nodimandry vao,Nodimandry reh,Tahatsv,Tahasitr,MRC Rt,
,Arivonimamo,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toamasina,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Fianarantsoa,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Manakara,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambositra,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Morondava,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miandrivazo,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toliara,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Mahajanga,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Maevatanana,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Sambava,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsohihy,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Bealanana,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsiranana,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambanja,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amboasary,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Taolagnaro,2021-4-23,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Alaotra,2021-4-23,,,,,,,,30,30,,-30,,,,,,24,,,,,,,,,
,Mania,2021-4-23,,,,,,,,36,36,,-36,,,,,,,,,,,,,,,
,Analamanga,2021-4-23,,,,,,,,295,295,,-295,,,,,,378,,,,1,,,,,
,Analanjirofo,2021-4-23,,,,,,,,13,13,,-13,,,,,,8,,,,,,,,,
,Androy,2021-4-23,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Anosy,2021-4-23,,,,,,,,6,6,,-6,,,,,,7,,,,,,,,,
,Atsimoandrefana,2021-4-23,,,,,,,,13,13,,-13,,,,,,3,,,,2,,,,,
,AtsimoAtsinanana,2021-4-23,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Atsinanana,2021-4-23,,,,,,,,10,10,,-10,,,,,,20,,,,,,,,,
,Betsiboka,2021-4-23,,,,,,,,6,6,,-6,,,,,,,,,,,,,,,
,Boeny,2021-4-23,,,,,,,,0,0,,0,,,,,,2,,,,,,,,,
,Bongolava,2021-4-23,,,,,,,,12,12,,-12,,,,,,10,,,,1,,,,,
,Diana,2021-4-23,,,,,,,,3,3,,-3,,,,,,8,,,,,,,,,
,Matsiatra,2021-4-23,,,,,,,,5,5,,-5,,,,,,1,,,,,,,,,
,Ihorombe,2021-4-23,,,,,,,,2,2,,-2,,,,,,,,,,,,,,,
,Itasy,2021-4-23,,,,,,,,8,8,,-8,,,,,,,,,,,,,,,
,Melaky,2021-4-23,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Menabe,2021-4-23,,,,,,,,3,3,,-3,,,,,,,,,,,,,,,
,tsyvoalaza,2021-4-23,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Sava,2021-4-23,,,,,,,,7,7,,-7,,,,,,,,,,,,,,,
,Sofia,2021-4-23,,,,,,,,0,0,,0,,,,,,10,,,,1,,,,,
,Vakinakaratra,2021-4-23,,,,,,,,33,33,,-33,,,,,,15,,,,,,,,,
,Vatovavy,2021-4-23,,,,,,,,5,5,,-5,,,,,,,,,,,,,,,
,Madagasikara,2021-4-24,,,,176625,1207,1207,,484,484,,723,,,35746,35746,,297,28435,,384,6,599,0.5990,0.7955,,
,Antananarivo,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Moramanga,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambatondrazaka,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amparafaravola,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Soavinandriana,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miarinarivo,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Arivonimamo,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toamasina,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Fianarantsoa,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Manakara,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambositra,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Morondava,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miandrivazo,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toliara,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Mahajanga,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Maevatanana,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Sambava,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsohihy,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Bealanana,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsiranana,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambanja,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amboasary,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Taolagnaro,2021-4-24,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Alaotra,2021-4-24,,,,,,,,19,19,,-19,,,,,,,,,,,,,,,
,Mania,2021-4-24,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Analamanga,2021-4-24,,,,,,,,421,421,,-421,,,,,,222,,,,1,,,,,
,Analanjirofo,2021-4-24,,,,,,,,7,7,,-7,,,,,,5,,,,,,,,,
,Androy,2021-4-24,,,,,,,,4,4,,-4,,,,,,,,,,,,,,,
,Anosy,2021-4-24,,,,,,,,6,6,,-6,,,,,,3,,,,1,,,,,
,Atsimoandrefana,2021-4-24,,,,,,,,11,11,,-11,,,,,,5,,,,,,,,,
,AtsimoAtsinanana,2021-4-24,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Atsinanana,2021-4-24,,,,,,,,4,4,,-4,,,,,,8,,,,,,,,,
,Betsiboka,2021-4-24,,,,,,,,3,3,,-3,,,,,,,,,,,,,,,
,Boeny,2021-4-24,,,,,,,,0,0,,0,,,,,,1,,,,1,,,,,
,Bongolava,2021-4-24,,,,,,,,0,0,,0,,,,,,1,,,,,,,,,
,Diana,2021-4-24,,,,,,,,4,4,,-4,,,,,,22,,,,,,,,,
,Matsiatra,2021-4-24,,,,,,,,2,2,,-2,,,,,,11,,,,,,,,,
,Ihorombe,2021-4-24,,,,,,,,1,1,,-1,,,,,,3,,,,1,,,,,
,Itasy,2021-4-24,,,,,,,,2,2,,-2,,,,,,,,,,,,,,,
,Melaky,2021-4-24,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Menabe,2021-4-24,,,,,,,,0,0,,0,,,,,,4,,,,,,,,,
,tsyvoalaza,2021-4-24,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Sava,2021-4-24,,,,,,,,0,0,,0,,,,,,12,,,,1,,,,,
,Sofia,2021-4-24,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Vakinakaratra,2021-4-24,,,,,,,,0,0,,0,,,,,,,,,,1,,,,,
,Vatovavy,2021-4-24,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Madagasikara,2021-4-25,,,,177790,1165,1165,,299,299,,866,,,36045,36045,,439,28874,,402,6,605,0.7433,0.8011,,
,Antananarivo,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Moramanga,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambatondrazaka,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amparafaravola,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Soavinandriana,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miarinarivo,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Arivonimamo,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toamasina,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Fianarantsoa,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Manakara,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambositra,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Morondava,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miandrivazo,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toliara,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Mahajanga,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Maevatanana,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Sambava,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsohihy,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Bealanana,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsiranana,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambanja,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amboasary,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Taolagnaro,2021-4-25,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Alaotra,2021-4-25,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Mania,2021-4-25,,,,,,,,6,6,,-6,,,,,,,,,,,,,,,
,Analamanga,2021-4-25,,,,,,,,210,210,,-210,,,,,,360,,,,3,,,,,
,Analanjirofo,2021-4-25,,,,,,,,1,1,,-1,,,,,,5,,,,,,,,,
,Androy,2021-4-25,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Anosy,2021-4-25,,,,,,,,3,3,,-3,,,,,,4,,,,,,,,,
,Atsimoandrefana,2021-4-25,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,AtsimoAtsinanana,2021-4-25,,,,,,,,7,7,,-7,,,,,,,,,,,,,,,
,Atsinanana,2021-4-25,,,,,,,,0,0,,0,,,,,,11,,,,,,,,,
,Betsiboka,2021-4-25,,,,,,,,1,1,,-1,,,,,,,,,,,,,,,
,Boeny,2021-4-25,,,,,,,,1,1,,-1,,,,,,1,,,,,,,,,
,Bongolava,2021-4-25,,,,,,,,17,17,,-17,,,,,,1,,,,1,,,,,
,Diana,2021-4-25,,,,,,,,5,5,,-5,,,,,,,,,,,,,,,
,Matsiatra,2021-4-25,,,,,,,,0,0,,0,,,,,,,,,,1,,,,,
,Ihorombe,2021-4-25,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Itasy,2021-4-25,,,,,,,,2,2,,-2,,,,,,,,,,,,,,,
,Melaky,2021-4-25,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Menabe,2021-4-25,,,,,,,,5,5,,-5,,,,,,6,,,,,,,,,
,tsyvoalaza,2021-4-25,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Sava,2021-4-25,,,,,,,,0,0,,0,,,,,,15,,,,,,,,,
,Sofia,2021-4-25,,,,,,,,22,22,,-22,,,,,,32,,,,,,,,,
,Vakinakaratra,2021-4-25,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Vatovavy,2021-4-25,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
,Madagasikara,2021-4-26,,,,178524,734,734,,145,145,,589,,,36190,36190,,502,29376,,409,9,614,0.8025,0.8117,,
,Antananarivo,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Moramanga,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambatondrazaka,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amparafaravola,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Soavinandriana,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miarinarivo,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Arivonimamo,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toamasina,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Fianarantsoa,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Manakara,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambositra,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Morondava,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miandrivazo,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toliara,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Mahajanga,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Maevatanana,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Sambava,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsohihy,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Bealanana,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsiranana,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambanja,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amboasary,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Taolagnaro,2021-4-26,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Alaotra,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Mania,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Analamanga,2021-4-26,,,0.931,,,,,135,135,,-135,,,,,,,,,,4,,,,,
,Analanjirofo,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Androy,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Anosy,2021-4-26,,,0.014,,,,,2,2,,-2,,,,,,,,,,,,,,,
,Atsimoandrefana,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,1,,,,,
,AtsimoAtsinanana,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Atsinanana,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Betsiboka,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Boeny,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Bongolava,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,1,,,,,
,Diana,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,1,,,,,
,Matsiatra,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Ihorombe,2021-4-26,,,0.014,,,,,2,2,,-2,,,,,,,,,,,,,,,
,Itasy,2021-4-26,,,0.028,,,,,4,4,,-4,,,,,,,,,,,,,,,
,Melaky,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Menabe,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,1,,,,,
,tsyvoalaza,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Sava,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Sofia,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Vakinakaratra,2021-4-26,,,0.000,,,,,0,0,,0,,,,,,,,,,1,,,,,
,Vatovavy,2021-4-26,,,0.014,,,,,2,2,,-2,,,,,,,,,,,,,,,
,Madagasikara,2021-4-27,,,,179776,1252,1252,,320,320,,932,,,36510,36510,,700,30076,,398,17,631,0.7444,0.8238,,
,Antananarivo,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Renivohitra,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Atsimondrano,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Avaradrano,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambohidratrimo,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Anjozorobe,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Moramanga,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambatondrazaka,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amparafaravola,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Soavinandriana,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miarinarivo,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Arivonimamo,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toamasina,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Fianarantsoa,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Manakara,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambositra,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Morondava,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miandrivazo,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toliara,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Mahajanga,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Maevatanana,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Sambava,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsohihy,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Bealanana,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsiranana,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambanja,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amboasary,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Taolagnaro,2021-4-27,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Alaotra,2021-4-27,,,0.038,,,,,12,12,,-12,,,,,,18,,,,,,,,,
,Mania,2021-4-27,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Analamanga,2021-4-27,,,0.734,,,,,235,235,,-235,,,,,,569,,,,7,,,,,
,Analanjirofo,2021-4-27,,,0.022,,,,,7,7,,-7,,,,,,,,,,,,,,,
,Androy,2021-4-27,,,0.000,,,,,0,0,,0,,,,,,6,,,,,,,,,
,Anosy,2021-4-27,,,0.041,,,,,13,13,,-13,,,,,,17,,,,,,,,,
,Atsimoandrefana,2021-4-27,,,0.053,,,,,17,17,,-17,,,,,,,,,,3,,,,,
,AtsimoAtsinanana,2021-4-27,,,0.000,,,,,0,0,,0,,,,,,5,,,,,,,,,
,Atsinanana,2021-4-27,,,0.016,,,,,5,5,,-5,,,,,,2,,,,,,,,,
,Betsiboka,2021-4-27,,,0.013,,,,,4,4,,-4,,,,,,,,,,,,,,,
,Boeny,2021-4-27,,,0.000,,,,,0,0,,0,,,,,,4,,,,2,,,,,
,Bongolava,2021-4-27,,,0.000,,,,,0,0,,0,,,,,,9,,,,,,,,,
,Diana,2021-4-27,,,0.031,,,,,10,10,,-10,,,,,,22,,,,1,,,,,
,Matsiatra,2021-4-27,,,0.006,,,,,2,2,,-2,,,,,,,,,,,,,,,
,Ihorombe,2021-4-27,,,0.009,,,,,3,3,,-3,,,,,,,,,,,,,,,
,Itasy,2021-4-27,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Melaky,2021-4-27,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Menabe,2021-4-27,,,0.013,,,,,4,4,,-4,,,,,,3,,,,2,,,,,
,tsyvoalaza,2021-4-27,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Sava,2021-4-27,,,0.025,,,,,8,8,,-8,,,,,,8,,,,,,,,,
,Sofia,2021-4-27,,,0.022,,,,,7,7,,-7,,,,,,26,,,,,,,,,
,Vakinakaratra,2021-4-27,,,0.000,,,,,0,0,,0,,,,,,4,,,,2,,,,,
,Vatovavy,2021-4-27,,,0.000,,,,,0,0,,0,,,,,,,,,,,,,,,
,Madagasikara,2021-4-28,,,,181638,1862,1862,,186,186,,1676,,,36696,36696,,943,31019,,493,6,637,0.9001,0.8453,,
,Antananarivo,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Renivohitra,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Atsimondrano,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Avaradrano,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambohidratrimo,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Manjakandriana,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Anjozorobe,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Moramanga,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambatondrazaka,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amparafaravola,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Soavinandriana,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miarinarivo,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Arivonimamo,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toamasina,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Fianarantsoa,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Manakara,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambositra,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Morondava,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miandrivazo,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toliara,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Mahajanga,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Maevatanana,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Sambava,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsohihy,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Bealanana,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsiranana,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambanja,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amboasary,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Taolagnaro,2021-4-28,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Alaotra,2021-4-28,,,0.025,,,,,5,,,-5,,,,,,,,,,,,,,,
,Mania,2021-4-28,,,0.000,,,,,0,,,0,,,,,,,,,,,,,,,
,Analamanga,2021-4-28,,,0.781,,,,,145,,,-145,,,,,,,,,,,,,,,
,Analanjirofo,2021-4-28,,,0.013,,,,,2,,,-2,,,,,,,,,,,,,,,
,Androy,2021-4-28,,,0.008,,,,,2,,,-2,,,,,,,,,,,,,,,
,Anosy,2021-4-28,,,0.020,,,,,4,,,-4,,,,,,,,,,,,,,,
,Atsimoandrefana,2021-4-28,,,0.029,,,,,5,,,-5,,,,,,,,,,,,,,,
,AtsimoAtsinanana,2021-4-28,,,0.000,,,,,0,,,0,,,,,,,,,,,,,,,
,Atsinanana,2021-4-28,,,0.010,,,,,2,,,-2,,,,,,,,,,,,,,,
,Betsiboka,2021-4-28,,,0.004,,,,,1,,,-1,,,,,,,,,,,,,,,
,Boeny,2021-4-28,,,0.000,,,,,0,,,0,,,,,,,,,,,,,,,
,Bongolava,2021-4-28,,,0.000,,,,,0,,,0,,,,,,,,,,,,,,,
,Diana,2021-4-28,,,0.019,,,,,3,,,-3,,,,,,,,,,,,,,,
,Matsiatra,2021-4-28,,,0.023,,,,,4,,,-4,,,,,,,,,,,,,,,
,Ihorombe,2021-4-28,,,0.009,,,,,2,,,-2,,,,,,,,,,,,,,,
,Itasy,2021-4-28,,,0.014,,,,,3,,,-3,,,,,,,,,,,,,,,
,Melaky,2021-4-28,,,0.000,,,,,0,,,0,,,,,,,,,,,,,,,
,Menabe,2021-4-28,,,0.006,,,,,1,,,-1,,,,,,,,,,,,,,,
,tsyvoalaza,2021-4-28,,,0.000,,,,,0,,,0,,,,,,,,,,,,,,,
,Sava,2021-4-28,,,0.010,,,,,2,,,-2,,,,,,,,,,,,,,,
,Sofia,2021-4-28,,,0.007,,,,,1,,,-1,,,,,,,,,,,,,,,
,Vakinakaratra,2021-4-28,,,0.023,,,,,4,,,-4,,,,,,,,,,,,,,,
,Vatovavy,2021-4-28,,,0.005,,,,,1,,,-1,,,,,,,,,,,,,,,
,Madagasikara,2021-4-29,,,,182972,1334,1334,,318,318,,1016,,,37014,37014,,557,31576,,391,6,643,0.7616,0.8531,,
,Antananarivo,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Renivohitra,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Atsimondrano,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Avaradrano,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambohidratrimo,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Manjakandriana,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Anjozorobe,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Moramanga,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambatondrazaka,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Amparafaravola,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Soavinandriana,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miarinarivo,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Arivonimamo,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toamasina,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Fianarantsoa,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Manakara,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Ambositra,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Morondava,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Miandrivazo,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Toliara,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Mahajanga,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Maevatanana,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Sambava,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Antsohihy,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
,Bealanana,2021-4-29,,,,,,,,,,,0,,,,,,,,,,,,,,,
